client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,visitor_id,visit_id,process_step,date_time,variation
2791463,105.0,71.5,M,2.0,88535.33,5.0,8.0,606314435_16913175461,92285055_40394735860_379848,4,2017-03-29 13:04:42,0
2791546,57.0,23.0,U,2.0,38332.73,6.0,9.0,631007170_46906823168,798655356_22342397879_158593,0,2017-03-30 16:37:16,0
2791552,317.0,30.5,M,2.0,26943.93,1.0,4.0,477908202_37797324901,719869840_17096651631_334822,4,2017-03-29 19:02:53,0
2791732,168.0,58.0,F,2.0,53023.6,1.0,4.0,766211211_96494615358,349829813_97017296246_923316,4,2017-06-05 10:22:33,0
2791866,131.0,35.0,F,2.0,50901.89,0.0,3.0,897713518_29702424628,650042163_16708862315_710063,0,2017-04-08 09:37:52,0
2792508,197.0,76.0,M,2.0,58935.91,3.0,6.0,739994597_65565917088,533645039_70987707401_5152,0,2017-05-21 15:41:55,0
2794902,58.0,34.0,U,2.0,32422.03,0.0,3.0,299526481_77942347026,201569377_7244497074_31935,0,2017-04-14 18:13:10,0
2795142,113.0,49.5,M,2.0,179614.64,2.0,5.0,179643076_68204706273,141536064_76601559244_760184,4,2017-04-01 17:18:52,0
2795570,150.0,71.0,F,2.0,33622.28,0.0,3.0,801121781_99202890707,616959557_53536308588_44937,1,2017-04-16 09:12:02,0
2797091,250.0,39.5,M,2.0,30527.07,1.0,5.0,484255747_24256625834,930797939_91378880700_983680,4,2017-04-13 22:38:56,0
2797503,168.0,29.5,M,2.0,41684.14,1.0,4.0,678033762_82603460627,565340092_38837450616_407968,4,2017-04-12 12:06:57,0
2798000,183.0,37.5,F,2.0,39818.48,0.0,3.0,315962423_35907762685,867728903_22221048330_960899,4,2017-04-02 15:55:01,0
2798135,110.0,77.5,M,2.0,74245.98,2.0,5.0,955717182_550672875,497012508_69131279606_590348,4,2017-04-05 15:48:03,0
2798244,96.0,33.5,U,2.0,46586.37,0.0,3.0,875348301_17972415360,447798680_35553747837_847607,4,2017-04-05 11:19:24,0
2798458,178.0,41.5,M,2.0,31611.5,1.0,4.0,423558924_38703383740,185240119_56489265937_951599,4,2017-04-05 14:39:39,0
2798458,178.0,41.5,M,2.0,31611.5,1.0,4.0,423558924_38703383740,579900821_89704006927_86736,1,2017-04-06 10:19:44,0
2799623,121.0,53.5,M,2.0,209149.17,5.0,8.0,24748871_42206877553,205751062_91023625223_489845,4,2017-04-25 10:24:20,0
2800338,152.0,42.5,M,2.0,39853.64,0.0,3.0,186501339_93072142956,641264261_39653301872_13191,3,2017-03-29 19:39:57,0
2800338,152.0,42.5,M,2.0,39853.64,0.0,3.0,902951080_35683261301,940910426_66150217308_914143,4,2017-04-13 16:45:12,0
2800369,144.0,61.0,F,2.0,25808.65,0.0,3.0,336552701_68502048317,58709129_23423649245_617505,1,2017-04-06 21:13:24,0
2800663,130.0,43.5,F,2.0,81987.94,0.0,3.0,620072758_88029590756,216456505_96485067540_320549,4,2017-03-31 01:15:09,0
2801133,105.0,72.5,F,2.0,215634.14,2.0,5.0,385460730_49381891399,702637144_30159418182_357546,4,2017-03-29 11:24:15,0
2802200,117.0,53.5,U,2.0,67485.79999999999,2.0,5.0,503643602_9840532211,664332260_80292085124_310666,4,2017-03-29 23:07:24,0
2802293,58.0,49.0,U,2.0,34981.98,1.0,4.0,876152428_55975963899,413726136_16121078893_308490,0,2017-04-23 11:49:59,0
2802293,58.0,49.0,U,2.0,34981.98,1.0,4.0,429705740_69514052126,7618398_10341107235_227465,2,2017-04-16 19:19:25,0
2802293,58.0,49.0,U,2.0,34981.98,1.0,4.0,429705740_69514052126,992701876_46933540694_317447,0,2017-04-16 19:23:07,0
2803523,90.0,35.5,U,2.0,61322.3,6.0,9.0,703458094_21817848766,440337248_46558442840_487456,4,2017-03-29 13:50:29,0
2803852,65.0,41.5,U,2.0,200585.94,6.0,9.0,903670340_31116340339,639861823_83125969431_470158,4,2017-03-26 13:06:10,0
2804439,123.0,26.0,F,2.0,35983.48,0.0,3.0,487073296_21202530911,335656923_6324343286_738430,0,2017-04-12 16:01:45,0
2805354,175.0,48.5,M,2.0,27650.58,1.0,4.0,40134374_98160348296,266988521_89219692662_68237,0,2017-04-15 14:16:24,0
2805354,175.0,48.5,M,2.0,27650.58,1.0,4.0,40134374_98160348296,371555504_15189301605_774204,4,2017-04-13 11:27:01,0
2805504,250.0,53.5,F,2.0,57223.51,2.0,5.0,590714688_61287211550,482971471_28821321241_502762,4,2017-04-05 19:30:01,0
2806047,193.0,37.5,F,2.0,77045.13,6.0,9.0,304741812_26501297930,968431312_59400518450_64216,4,2017-04-07 13:04:48,0
2806415,95.0,59.0,U,2.0,78376.47,1.0,4.0,558434177_97880830013,260066467_91053945493_595155,0,2017-03-16 15:45:59,0
2808156,149.0,30.5,F,2.0,85385.84,0.0,3.0,197351268_96151276582,643249542_40885436044_65537,4,2017-04-15 20:05:23,0
2808411,155.0,71.0,F,2.0,184781.73,5.0,9.0,841584839_26706487431,149131843_11834711978_267919,0,2017-05-07 09:06:39,0
2808411,155.0,71.0,F,2.0,184781.73,5.0,9.0,990264480_53457484715,232578953_82468646028_792192,0,2017-05-05 10:18:24,0
2808682,104.0,30.5,M,2.0,31579.54,0.0,3.0,488561860_71157152182,281030540_99297634039_432700,4,2017-03-22 11:18:41,0
2808727,70.0,50.5,U,2.0,50176.35,0.0,3.0,541017014_93770459140,204127777_79133911465_111365,4,2017-04-12 12:05:34,0
2808727,70.0,50.5,U,2.0,50176.35,0.0,3.0,733434857_39084640828,582802810_98341602293_138981,0,2017-03-29 13:17:11,0
2809621,75.0,37.5,U,2.0,46521.22,6.0,9.0,7072165_78811500837,62582405_7308612108_432869,4,2017-04-12 11:12:26,0
2809689,110.0,32.5,M,2.0,158378.81,0.0,3.0,4346692_87469246001,801052239_55663013365_952583,4,2017-03-29 13:15:59,0
2809946,66.0,43.5,F,2.0,26177.58,0.0,3.0,956045525_54409769976,301710886_8199188791_229885,1,2017-04-16 12:06:14,0
2810067,146.0,29.0,F,2.0,134316.56,3.0,6.0,881550444_8363629,941092513_2024729710_935186,0,2017-04-25 10:45:03,0
2811586,85.0,34.5,U,2.0,64551.87,2.0,5.0,364263483_18992266851,688694510_42974075034_238792,0,2017-04-08 21:47:51,0
2811586,85.0,34.5,U,2.0,64551.87,2.0,5.0,364263483_18992266851,865024816_45121712305_507875,4,2017-04-16 22:04:13,0
2811682,57.0,53.0,U,2.0,121767.65,1.0,4.0,226315702_14425112136,238692031_82188043319_947047,4,2017-06-13 10:08:52,0
2813653,44.0,25.0,U,2.0,42666.51,3.0,6.0,226731633_1557609823,488417439_18773396196_883729,1,2017-04-07 13:12:05,0
2814458,155.0,30.5,M,2.0,28866.25,6.0,9.0,528074192_92666619101,465099001_29531911301_197776,4,2017-04-13 09:23:26,0
2815061,190.0,65.0,F,2.0,75202.70999999999,5.0,8.0,839689614_37580807638,106853793_982983940_670658,3,2017-05-03 20:59:51,0
2815071,70.0,28.0,U,2.0,42453.71,2.0,5.0,99555246_92414369550,88036261_12816638995_273932,2,2017-03-30 20:50:14,0
2815118,84.0,45.0,U,2.0,124170.69,2.0,5.0,853731917_19250086944,131147598_56238808495_743616,2,2017-04-23 17:28:07,0
2816492,128.0,26.5,M,2.0,36889.02,6.0,9.0,363238244_85250308213,169662183_17044821418_395805,4,2017-03-29 12:48:19,0
2817393,84.0,27.5,U,2.0,42172.31,3.0,6.0,448615014_42772182892,214486238_37771362275_737660,4,2017-04-08 14:21:58,0
2817393,84.0,27.5,U,2.0,42172.31,3.0,6.0,448615014_42772182892,605987195_23725533739_100447,3,2017-04-07 05:49:21,0
2817519,97.0,25.5,U,2.0,53122.78999999999,4.0,7.0,854124575_2763412519,508466391_82537639765_706446,4,2017-04-05 19:37:13,0
2818303,59.0,49.5,U,2.0,44377.89,2.0,5.0,928135603_144415149,995239991_50561708121_772878,4,2017-03-31 14:32:06,0
2818618,118.0,30.0,F,2.0,81532.5,0.0,3.0,576181253_71660384566,885385896_69560648176_805756,0,2017-04-25 14:53:20,0
2818717,304.0,20.0,F,2.0,23810.77,2.0,5.0,123027811_66956923564,591800543_40857828005_209892,1,2017-04-05 21:32:13,0
2819141,169.0,29.0,M,2.0,38791.06,2.0,6.0,425786608_9755161208,205400725_20121706511_455,2,2017-04-23 11:52:10,0
2819924,178.0,66.0,F,2.0,31829.62,3.0,6.0,499891042_64804242808,763280455_84602532406_489108,0,2017-05-03 18:13:51,0
2819924,178.0,66.0,F,2.0,31829.62,3.0,6.0,499891042_64804242808,924672026_84595720931_798822,0,2017-04-19 16:08:03,0
2820779,90.0,64.5,U,2.0,231488.06,4.0,7.0,131615095_95836867777,426898748_25309160683_53933,4,2017-03-29 12:42:01,0
2820848,195.0,53.0,F,2.0,27605.05,1.0,4.0,198254583_36529816924,18086625_51282190876_790044,1,2017-06-20 11:08:29,0
2821740,69.0,27.0,M,2.0,28361.55,6.0,9.0,636232140_73091526483,358469007_54301968447_633727,4,2017-05-15 15:39:16,0
2821847,94.0,54.0,U,2.0,142930.09,6.0,9.0,20484198_8457096691,182055425_88226378713_978704,0,2017-05-01 19:24:33,0
2821847,94.0,54.0,U,2.0,142930.09,6.0,9.0,20484198_8457096691,521663470_96715953362_783888,0,2017-06-06 19:57:39,0
2821847,94.0,54.0,U,2.0,142930.09,6.0,9.0,20484198_8457096691,670915262_30301332568_838974,0,2017-06-18 22:41:25,0
2822156,193.0,45.0,F,2.0,44508.47,4.0,7.0,387556573_99748392946,239214723_57475347343_22108,0,2017-04-06 10:45:49,0
2822607,116.0,45.5,F,2.0,114918.23,4.0,7.0,931842156_34261423273,621156392_17480518264_214356,4,2017-03-30 09:37:02,0
2823601,102.0,66.0,U,2.0,65374.81,2.0,5.0,711108438_24606552923,682654911_54868960259_67974,0,2017-05-24 16:34:54,0
2823751,183.0,65.5,M,2.0,194051.85,2.0,5.0,92617723_70096849708,87030256_9715221669_939067,4,2017-03-29 11:52:20,0
2824256,72.0,64.5,U,2.0,78848.01999999999,6.0,9.0,738795213_89489040953,798194925_24664237009_566630,4,2017-04-08 11:10:02,0
2824566,180.0,49.0,F,2.0,167491.96999999997,0.0,3.0,114985393_11403097442,615608470_3380098220_699693,4,2017-06-14 21:09:13,0
2824912,166.0,46.0,U,2.0,113417.12,0.0,3.0,203869338_69933080979,506604884_1852062089_810723,0,2017-03-29 22:09:11,0
2825376,79.0,32.5,U,2.0,26881.46,0.0,3.0,585230879_4062874013,528900950_56622618553_684276,1,2017-04-09 09:14:37,0
2826373,161.0,66.5,U,2.0,114010.83,5.0,8.0,307924306_94374142686,468165311_6005024347_707690,1,2017-04-03 19:47:09,0
2826373,161.0,66.5,U,2.0,114010.83,5.0,8.0,307924306_94374142686,987231576_86440071425_765340,4,2017-03-29 13:23:45,0
2826389,59.0,33.5,U,2.0,30823.72,0.0,3.0,209443236_52091019366,701175786_64833816920_826169,4,2017-04-12 16:12:47,0
2826827,241.0,50.5,F,2.0,33994.75,2.0,5.0,393774515_45544531498,736815089_3728554913_637538,4,2017-03-29 11:08:20,0
2827581,194.0,38.0,F,2.0,38638.33,1.0,4.0,758523862_8913251237,180640258_89306879054_12562,4,2017-05-14 22:02:17,0
2827581,194.0,38.0,F,2.0,38638.33,1.0,4.0,758523862_8913251237,408063066_15735326244_496384,4,2017-05-16 14:08:54,0
2828054,196.0,57.0,M,2.0,161400.64,3.0,6.0,428998308_4780903777,430692301_13441313420_646877,1,2017-04-05 11:13:01,0
2828096,59.0,41.5,U,2.0,52804.06,3.0,6.0,746247401_60754520662,191187753_98580716574_527044,4,2017-04-21 13:54:29,0
2828146,119.0,66.0,F,2.0,46378.75,0.0,3.0,870944043_4192956014,223001355_21894856459_765748,0,2017-04-20 11:41:52,0
2828146,119.0,66.0,F,2.0,46378.75,0.0,3.0,870944043_4192956014,533196986_50326759565_105902,0,2017-04-24 14:39:57,0
2828520,131.0,38.0,M,2.0,84588.81,6.0,9.0,792056610_54003288793,556525856_90514144842_810122,0,2017-06-08 15:14:54,0
2829245,81.0,40.0,U,2.0,33531.04,0.0,3.0,210073299_58442251305,145081546_66431643072_538793,0,2017-04-09 10:08:37,0
2829245,81.0,40.0,U,2.0,33531.04,0.0,3.0,210073299_58442251305,670419967_83400469174_922056,1,2017-04-09 09:59:54,0
2830142,108.0,65.5,F,2.0,129027.33,2.0,5.0,768851977_13002708946,358118241_32168783126_491558,0,2017-03-31 20:51:49,0
2830142,108.0,65.5,F,2.0,129027.33,2.0,5.0,768851977_13002708946,376650232_56187471836_647306,4,2017-03-29 11:25:48,0
2830236,181.0,51.0,F,2.0,71306.48,1.0,4.0,704014225_53875793712,367112844_84780464329_939585,1,2017-05-17 05:53:55,0
2831158,188.0,50.5,M,2.0,162803.71000000002,0.0,3.0,461940530_58540396061,739161010_25776589569_496986,4,2017-04-12 17:25:37,0
2831189,103.0,25.5,M,2.0,28419.8,5.0,8.0,609803545_65976481726,282572120_72838913620_135159,4,2017-04-19 12:54:12,0
2831452,70.0,19.5,U,2.0,35116.99,1.0,4.0,738642083_42844461145,636844041_11857158905_71676,4,2017-04-08 11:50:39,0
2832394,170.0,65.0,M,2.0,44392.42999999999,0.0,3.0,473906203_21011851989,846400053_95296208387_813121,1,2017-04-13 19:08:06,0
2834681,287.0,34.0,F,2.0,45328.01,5.0,8.0,802228411_10415644731,363298990_60634306007_661096,0,2017-04-19 12:07:10,0
2834848,192.0,59.0,F,2.0,35661.58,2.0,5.0,682112392_5509326066,256836111_78315326235_436008,0,2017-05-21 09:33:26,0
2835130,104.0,25.0,F,2.0,69141.95999999999,4.0,7.0,363421733_51550974556,352346412_35688015763_812154,0,2017-04-24 17:15:18,0
2835561,98.0,60.0,U,2.0,168083.52000000002,2.0,5.0,62627697_57203791891,728724821_93459604574_872021,0,2017-04-05 20:21:17,0
2835681,211.0,41.5,M,2.0,28329.52,5.0,8.0,717826366_25664076559,486243636_53144903258_93366,4,2017-04-06 13:58:17,0
2836054,178.0,56.5,M,2.0,70975.48999999999,1.0,4.0,122236163_92191644692,888641217_17213571387_338862,4,2017-04-08 20:00:43,0
2836509,227.0,54.0,U,2.0,211401.36,0.0,3.0,943631189_28488834386,569388701_22330161496_59679,4,2017-06-03 10:52:15,0
2836704,102.0,30.0,U,2.0,73917.65,6.0,9.0,77551327_63141831076,225052504_14451755484_200294,0,2017-05-23 10:15:31,0
2836964,156.0,65.5,M,2.0,115979.63,6.0,9.0,990933488_12578558675,207565210_2158417883_266835,4,2017-04-13 08:06:21,0
2837561,58.0,33.5,U,2.0,37582.3,2.0,5.0,748745206_75171844857,921560772_46362785363_334617,4,2017-04-08 00:39:17,0
2837581,316.0,59.0,F,2.0,62589.39,6.0,9.0,636805823_64881161248,266343903_27117010807_79277,0,2017-04-01 21:50:07,0
2837581,316.0,59.0,F,2.0,62589.39,6.0,9.0,979182001_87870572418,284047003_39277747651_86019,3,2017-04-14 15:14:50,0
2837581,316.0,59.0,F,2.0,62589.39,6.0,9.0,797976543_79767578361,391576072_65390126383_825511,4,2017-05-12 11:22:47,0
2837581,316.0,59.0,F,2.0,62589.39,6.0,9.0,797976543_79767578361,989032577_86239349438_379097,4,2017-05-11 15:12:56,0
2838613,71.0,57.0,U,2.0,36571.73,0.0,3.0,961019735_53561909120,493696848_42451666158_655696,2,2017-04-19 15:00:59,0
2839064,58.0,50.0,U,2.0,46543.56,4.0,7.0,712710604_98356148366,124966111_919307190_969778,1,2017-05-16 18:10:38,0
2839247,157.0,39.5,M,2.0,89199.12,1.0,4.0,375042932_38229902243,441113199_35828449456_433267,4,2017-04-27 14:08:41,0
2839846,120.0,31.0,F,2.0,61013.76,6.0,9.0,718715096_81863518410,48040544_64851037614_576672,4,2017-05-27 16:34:41,0
2840019,57.0,70.0,U,2.0,182567.46,5.0,8.0,400959697_70839179670,557068623_79285785252_347666,3,2017-04-07 16:50:08,0
2840019,57.0,70.0,U,2.0,182567.46,5.0,8.0,437285959_7365849672,632811548_84676499501_510828,4,2017-05-04 17:00:57,0
2840579,120.0,31.0,F,2.0,35424.29,1.0,4.0,535993883_37633585263,620435287_83778228301_270653,3,2017-06-20 10:15:09,0
2840811,59.0,27.0,U,2.0,29605.69,4.0,7.0,18525615_63958730106,917689123_66318858425_430905,4,2017-05-09 10:59:42,0
2841010,253.0,49.5,U,2.0,93292.21,6.0,9.0,899428491_83686596954,187321865_7191777986_852649,4,2017-03-30 09:13:21,0
2842481,190.0,49.0,F,2.0,121355.07,0.0,3.0,270531862_44052076938,895166343_38512432409_285527,3,2017-04-16 17:47:56,0
2842485,78.0,27.5,U,2.0,24636.85,6.0,9.0,344966350_73384988818,580809481_78435101210_4429,4,2017-04-12 16:38:37,0
2842705,167.0,46.5,M,2.0,33917.71,3.0,6.0,173063648_31762200101,491390689_15589719427_858042,4,2017-04-16 16:08:30,0
2843287,164.0,30.0,F,2.0,30438.21,0.0,3.0,232517305_67427623521,367000422_2553828436_667134,2,2017-03-27 11:36:01,0
2844190,63.0,69.0,F,2.0,127662.89,5.0,8.0,314853565_17817864444,29647846_27445661491_381589,3,2017-05-22 10:28:04,0
2844190,63.0,69.0,F,2.0,127662.89,5.0,8.0,901414779_56311239906,342469072_48951308568_850110,4,2017-06-18 11:32:19,0
2844190,63.0,69.0,F,2.0,127662.89,5.0,8.0,314853565_17817864444,421638831_75128003597_991836,0,2017-04-04 12:03:07,0
2844542,128.0,24.0,F,2.0,64869.66,6.0,9.0,541644127_81493126436,439819643_52895082074_139275,3,2017-04-07 12:38:04,0
2846274,121.0,28.0,F,2.0,68943.85,4.0,7.0,82841606_9155487015,388828542_74358313880_349165,4,2017-05-05 21:29:50,0
2846471,78.0,25.5,U,2.0,49000.55,6.0,9.0,321010329_58181533214,363222618_21799527350_332892,2,2017-03-29 06:37:15,0
2846471,78.0,25.5,U,2.0,49000.55,6.0,9.0,321010329_58181533214,953669579_46970534409_293608,4,2017-04-06 07:17:51,0
2846646,58.0,46.5,U,2.0,26212.37,0.0,3.0,735087547_26215466033,394504652_62418757306_925627,4,2017-03-23 14:09:31,0
2847433,260.0,62.0,F,2.0,110287.48,1.0,4.0,237826767_6797501638,307929556_58939965996_706060,0,2017-05-19 10:04:36,0
2847822,101.0,43.5,U,2.0,43742.39,2.0,5.0,208228789_73842974205,989930767_26530525412_893102,4,2017-03-31 16:12:55,0
2848642,82.0,48.0,U,2.0,203623.76,0.0,3.0,914592987_38813493133,38253422_53964801550_19144,0,2017-04-17 16:54:14,0
2849164,130.0,61.0,F,2.0,45414.16,0.0,3.0,869384733_84096320627,606900663_83209677607_16798,0,2017-04-12 11:14:55,0
2849180,118.0,61.0,M,2.0,58855.53,0.0,3.0,156971138_73135785599,174328117_15566148820_810622,3,2017-05-06 18:59:05,0
2849792,95.0,49.0,U,2.0,69796.12,6.0,9.0,173141860_71701152311,73382370_94355798552_453877,0,2017-05-16 09:10:54,0
2849792,95.0,49.0,U,2.0,69796.12,6.0,9.0,256181541_87838896528,883998196_70643851588_161865,0,2017-06-17 17:57:45,0
2850748,94.0,57.0,U,2.0,56798.6,0.0,3.0,132674599_74678035190,300167998_99202287703_234739,0,2017-03-30 19:39:43,0
2852661,52.0,72.0,U,2.0,35284.04,0.0,3.0,647183360_57259337239,978482322_50989435744_233778,1,2017-04-09 21:34:13,0
2853271,54.0,64.5,U,2.0,206691.52,1.0,4.0,786015737_45962619921,190044979_24335062618_822583,0,2017-04-13 13:08:17,0
2853271,54.0,64.5,U,2.0,206691.52,1.0,4.0,82498990_56510458378,430899186_71240051686_948520,0,2017-04-04 10:58:55,0
2853271,54.0,64.5,U,2.0,206691.52,1.0,4.0,786015737_45962619921,881139884_91519967187_421268,4,2017-04-13 13:20:29,0
2853895,90.0,59.0,U,2.0,64694.12,2.0,5.0,969204330_94779818925,844275542_53156288306_364608,3,2017-03-31 17:40:53,0
2853895,90.0,59.0,U,2.0,64694.12,2.0,5.0,969204330_94779818925,975296076_66832156868_111765,0,2017-04-07 18:00:25,0
2855134,189.0,62.5,M,2.0,229363.22,1.0,4.0,341453589_24811850284,926314109_4022525753_702656,4,2017-04-05 15:17:53,0
2855654,138.0,25.0,F,2.0,96234.71,1.0,4.0,916186157_12726169883,247074582_18340643012_130397,0,2017-03-23 19:01:34,0
2855654,138.0,25.0,F,2.0,96234.71,1.0,4.0,916186157_12726169883,301468238_6455702794_903555,0,2017-04-01 19:46:09,0
2855654,138.0,25.0,F,2.0,96234.71,1.0,4.0,26665126_97686077014,424745419_26976683148_781160,0,2017-03-23 19:12:39,0
2855888,191.0,50.0,M,2.0,31968.31,6.0,9.0,98915642_19561112007,225447354_84239935500_304915,2,2017-04-14 10:59:03,0
2855888,191.0,50.0,M,2.0,31968.31,6.0,9.0,98915642_19561112007,822384573_52322473489_240977,4,2017-06-07 20:07:16,0
2856133,88.0,58.0,U,2.0,121799.03,6.0,9.0,35075472_29607787962,844368179_90872628129_575911,0,2017-06-08 07:46:09,0
2856567,134.0,74.0,F,2.0,73678.0,6.0,9.0,497671776_43756336490,232698161_39564398451_337836,1,2017-04-12 22:52:29,0
2856567,134.0,74.0,F,2.0,73678.0,6.0,9.0,497671776_43756336490,242103063_26854934828_789142,0,2017-05-10 13:07:34,0
2857405,58.0,41.0,U,2.0,40534.71,4.0,7.0,779907739_83672263520,32259192_62643270773_509109,0,2017-04-24 12:24:36,0
2857759,284.0,72.5,F,2.0,107517.07,3.0,6.0,965754347_5092977005,127651333_63642723320_763541,0,2017-04-24 15:18:15,0
2857759,284.0,72.5,F,2.0,107517.07,3.0,6.0,113510332_38683360345,332291622_54196612338_484768,2,2017-03-29 14:28:14,0
2857759,284.0,72.5,F,2.0,107517.07,3.0,6.0,58489683_2668211541,832639553_66426067974_427513,4,2017-04-12 15:21:09,0
2858813,73.0,53.5,U,2.0,89373.58,1.0,4.0,323859431_49780616564,816668953_49931550054_595777,4,2017-03-31 22:46:05,0
2858890,132.0,23.0,M,2.0,32840.2,0.0,3.0,632542693_14192412729,107016836_86308944528_107226,1,2017-03-20 19:42:22,0
2858890,132.0,23.0,M,2.0,32840.2,0.0,3.0,632542693_14192412729,203279995_12692987613_573653,1,2017-03-25 18:53:54,0
2858890,132.0,23.0,M,2.0,32840.2,0.0,3.0,632542693_14192412729,627219606_65898051645_304448,1,2017-04-04 22:11:21,0
2859064,138.0,56.5,F,2.0,182992.49,3.0,6.0,842050202_53823671675,206825631_32461074330_910389,4,2017-04-11 15:30:21,0
2859751,276.0,48.0,M,2.0,24682.51,1.0,4.0,196946330_75352149649,126364200_6288877161_551550,4,2017-05-15 14:31:13,0
2859899,175.0,47.5,F,2.0,35888.42,3.0,6.0,372865059_46935214360,456803150_96728564791_557300,4,2017-04-05 20:01:15,0
2861609,167.0,78.0,M,2.0,46925.45,3.0,6.0,901043232_79578876412,465205256_77636444793_710759,3,2017-03-29 22:08:58,0
2863255,103.0,33.0,U,2.0,75523.7,3.0,6.0,452474212_88249434545,532915659_33533629740_318657,0,2017-04-18 12:57:19,0
2863539,100.0,44.0,U,2.0,77564.16,3.0,6.0,234408294_83882057185,587946744_91939156886_889352,0,2017-04-02 11:49:51,0
2863786,56.0,41.5,U,2.0,48516.49,5.0,8.0,865514651_77606822110,347497221_75599348919_384403,4,2017-04-19 15:40:28,0
2864159,200.0,69.0,F,2.0,32807.649999999994,5.0,8.0,559588376_30584584349,401435223_24645880065_211358,0,2017-04-19 11:55:50,0
2864415,154.0,39.5,M,2.0,33755.34,1.0,4.0,50249714_54644057112,369129508_98314584228_871855,4,2017-04-13 16:16:59,0
2864960,156.0,25.0,U,2.0,83829.13,2.0,5.0,974397650_86443339011,621516198_34218226898_340116,0,2017-06-04 21:42:13,0
2865677,145.0,38.0,F,2.0,35881.649999999994,1.0,4.0,954986823_76627928944,202399995_24609968862_8113,0,2017-04-09 13:22:58,0
2865677,145.0,38.0,F,2.0,35881.649999999994,1.0,4.0,374522262_84257353774,964305843_22194218490_153726,3,2017-04-03 21:11:30,0
2866128,191.0,34.5,F,2.0,65962.17,1.0,4.0,611822847_85206102805,698904427_28846611167_154224,4,2017-04-08 01:57:05,0
2866523,130.0,40.5,M,2.0,28897.76,1.0,4.0,419402087_13392878396,56045457_38579829713_430228,4,2017-04-16 14:43:25,0
2866632,74.0,55.5,U,2.0,61199.19,2.0,5.0,728221144_94480286254,92588242_2876965505_25554,4,2017-04-05 23:43:35,0
2866912,94.0,59.5,U,2.0,29741.18,6.0,9.0,894529349_93194603050,150440246_99567317404_827174,4,2017-04-12 20:36:15,0
2867628,159.0,65.0,U,2.0,52411.0,5.0,8.0,314975897_62399332855,808646605_73290561842_315274,0,2017-04-07 12:49:34,0
2868548,82.0,67.0,U,2.0,153544.12,6.0,9.0,838258641_14734189356,686938329_29745839602_735332,0,2017-06-01 03:52:16,0
2870012,259.0,46.0,F,2.0,35853.95,2.0,6.0,902886198_79911255830,765720376_56627341543_641010,0,2017-04-19 14:19:13,0
2871926,196.0,26.0,M,2.0,26846.89,2.0,5.0,598630915_79452942228,30075479_17862936920_238532,0,2017-04-19 13:24:53,0
2873709,239.0,70.0,F,2.0,30665.12,1.0,4.0,496719052_25272113550,112143842_93006551069_268720,3,2017-04-05 19:46:23,0
2875143,73.0,28.5,U,2.0,54292.98,6.0,9.0,904437633_34348856781,237354029_30011186594_214043,4,2017-04-05 20:18:02,0
